,Image,Label
10857,22888,9
10858,4324,6 3
10859,8628,9
10860,17313,6
10861,4838,8 6 4
10862,14979,9
10863,2589,3 5
10864,25784,7
10865,25943,4
10866,30275,6 0 2
10867,14956,3
10868,30730,2 4
10869,24885,4
10870,29889,4
10871,21790,4 7
10872,17781,6 0
10873,7492,4
10874,12905,6
10875,13735,1
10876,6634,6 9
10877,31048,6
10878,16020,3
10879,25239,4
10880,10932,3
10881,10005,9
10882,14336,0
10883,22208,0
10884,23773,8 4
10885,2388,2 4
10886,23609,6 1
10887,5035,6 4
10888,12095,4 7
10889,26604,6
10890,20618,7
10891,23394,4
10892,23964,6 4
10893,19151,0 4
10894,27463,0
10895,11292,1
10896,18818,0
10897,27402,7
10898,16759,6 4
10899,7822,4
10900,30413,5
10901,26145,6 4
10902,13575,0
10903,25414,6 4
10904,14889,6 0
10905,28403,6
10906,1716,0 2
10907,25188,6
10908,25546,6 0 1
10909,23372,0 4
10910,26005,6 2
10911,27137,3 4
10912,2044,8 4
10913,13346,0 4
10914,10823,6
10915,5941,6
10916,1813,4
10917,7706,6 9
10918,8917,6 4
10919,19366,7
10920,29253,6
10921,3148,3
10922,29661,0
10923,12021,3
10924,21440,4 7
10925,1505,7
10926,25938,8
10927,13148,6
10928,6485,3 4
10929,14455,6
10930,20082,6 1 4
10931,1450,9
10932,15443,0 5
10933,16249,6
10934,2584,6
10935,20405,6
10936,23736,3 4
10937,6751,4
10938,30589,0 4
10939,29987,8 2 7
10940,5800,7
10941,14957,8 6 4
10942,29222,4
10943,10516,4
10944,3213,4
10945,25348,6 4
10946,29085,0 2
10947,28668,6
10948,3381,3 4
10949,30160,6
10950,17932,4
10951,21482,2
10952,2464,0
10953,5467,0
10954,20099,3
10955,962,3
10956,4867,4
10957,4325,6 5
10958,848,2 4
10959,19022,4
10960,15093,1
10961,7029,2 4
10962,28997,2 4
10963,29450,3
10964,6672,9
10965,13605,4
10966,25561,2
10967,3063,1
10968,18180,2 4
10969,26912,9
10970,24437,3 4
10971,1612,6 1
10972,1312,6 2 4
10973,15999,8 4
10974,9354,4
10975,13398,1
10976,103,6
10977,30572,4 7
10978,11750,0 2
10979,18944,6
10980,16185,7
10981,16659,4
10982,25818,6
10983,9060,8
10984,8379,6
10985,17754,2
10986,27357,3 2
10987,21845,8 2 7
10988,17499,1
10989,17626,3
10990,2799,4
10991,6090,6 2 7
10992,25732,3 4
10993,1146,6 4
10994,21125,1
10995,11312,8 7
10996,24931,6 0
10997,2021,3
10998,17611,2
10999,25401,6
11000,20599,6 1
11001,21512,4
11002,16313,9
11003,29869,0
11004,13821,2
11005,18251,1
11006,9531,1
11007,15984,9
11008,21328,6
11009,24291,6 4 7
11010,15908,6 3
11011,17639,9
11012,1278,8
11013,20873,0
11014,6212,6 7
11015,8115,3 1
11016,28694,6 4
11017,8963,3 4
11018,15060,2
11019,26650,4 7
11020,24081,6 7
11021,23205,4
11022,6435,3 4
11023,16565,2 4
11024,6584,1 9
11025,18195,3 2 4 7
11026,25349,4
11027,25266,0 4
11028,28561,7
11029,23038,5
11030,10196,4
11031,536,0
11032,393,2 4
11033,16893,4 7
11034,18147,1 4
11035,23488,5
11036,6347,6
11037,21749,0
11038,25770,6 4
11039,14787,6 1 4
11040,23775,3
11041,6653,3
11042,10711,4
11043,27364,9
11044,25603,4
11045,6157,8 4
11046,25048,4
11047,14931,9
11048,6580,6
11049,23744,6 4
11050,15594,4
11051,26195,2 4
11052,25674,7
11053,7498,6 3
11054,28255,6
11055,4383,6 4
11056,24884,5
11057,19912,1
11058,30551,6
11059,2064,8 4
11060,30157,4
11061,6974,6 4
11062,2727,4
11063,17150,3 4
11064,9385,8 4
11065,1289,5 4
11066,12891,1
11067,11893,8 4
11068,18623,3 4 7
11069,2466,6 7
11070,20071,4
11071,5447,2
11072,27366,6 4
11073,22427,0 4
11074,16296,6
11075,8622,4
11076,7235,9
11077,30102,0 9
11078,14575,5
11079,27109,8
11080,20480,0
11081,6083,3 5
11082,24859,7
11083,23530,2 4
11084,14356,0
11085,17963,4 7
11086,25926,1 2 4
11087,27411,9
11088,26647,6
11089,1174,2
11090,29542,6 4
11091,4197,4
11092,22903,3 4
11093,23907,6 4
11094,14227,3
11095,26492,2 4
11096,13415,7
11097,16576,1
11098,26380,4
11099,7319,3
11100,19269,6 3 4
11101,30813,1
11102,20884,3 4
11103,9676,4 7
11104,23747,2
11105,6042,6 4
11106,8873,6 4
11107,4955,4
11108,30578,6
11109,15659,6 9
11110,10608,4
11111,11222,6 4
11112,18757,4 7
11113,1553,6 4
11114,19749,2
11115,10595,4 7
11116,29012,0
11117,26465,4
11118,11153,5
11119,9535,6 5 4
11120,27138,4
11121,7245,4
11122,22920,0 4
11123,418,6 3 4
11124,20949,1
11125,20361,4
11126,9720,4
11127,16921,6 4
11128,9714,0 4
11129,22767,6
11130,8406,4 7
11131,22356,4
11132,26808,7
11133,818,6 4 7
11134,655,6 3 4
11135,2075,4
11136,9451,6 4
11137,27559,3 4
11138,2327,6 5
11139,20532,3 2
11140,29606,2 4
11141,27919,6 4
11142,15595,6 5
11143,10427,6 4
11144,17816,7
11145,9341,0
11146,2390,6 4
11147,17357,4
11148,7808,3 4
11149,27745,3 4
11150,26336,8
11151,29183,6 7
11152,25724,0
11153,2295,6 4
11154,16990,6
11155,1883,2 4
11156,23937,3 4
11157,28826,0 4
11158,2377,3
11159,21681,4 7
11160,3217,9
11161,25426,8 6 4
11162,24740,5 4
11163,13009,6 4
11164,20162,4
11165,28096,4
11166,30538,6
11167,28344,2 4
11168,27693,6 3
11169,7966,6 1 4
11170,13319,4
11171,9481,2 4
11172,25452,6
11173,8338,6 2
11174,15978,3
11175,10313,0 4
11176,6148,0
11177,21396,7
11178,24092,7
11179,20815,3
11180,15811,6 1
11181,15333,0
11182,19630,6 4
11183,18438,1
11184,18866,6 4
11185,1708,6 4
11186,24512,6
11187,16844,6 7
11188,16845,2 4
11189,23340,3 4
11190,3083,3
11191,4424,4 7
11192,5808,4
11193,22539,8 6
11194,22138,2 4
11195,19756,4
11196,13270,1 4
11197,2816,9 7
11198,11385,6
11199,8123,6
11200,1403,6
11201,9088,0
11202,5489,0
11203,500,0
11204,28962,2
11205,8610,6
11206,8129,4
11207,19564,8 4
11208,15491,9
11209,5870,0
11210,21637,6
11211,3147,0
11212,28400,0
11213,17451,8
11214,15212,6
11215,493,7
11216,26420,0
11217,22148,0
11218,6545,3 2
11219,31068,0
11220,3203,6 2
11221,20512,4
11222,29097,6 4
11223,26698,6 5 4
11224,11960,6
11225,17769,4
11226,15435,4
11227,24154,6 7
11228,21036,2
11229,4511,0
11230,17863,5 4
11231,20985,9 4
11232,14878,6
11233,1588,2 4
11234,67,4
11235,10838,6 4
11236,29854,6 2 4
11237,24845,6 4
11238,22860,3 4
11239,10986,2 4
11240,15049,7
11241,20375,6
11242,5363,4
11243,27844,6 2 4
11244,1586,6
11245,11164,6
11246,4681,0 4
11247,886,0
11248,15069,5
11249,2362,7
11250,24158,0
11251,6108,8 6
11252,9243,6
11253,16803,4
11254,9061,2 4
11255,10083,6 1
11256,17241,4
11257,26471,6
11258,14619,8 6
11259,25681,8 4
11260,12422,6 4
11261,6819,6
11262,6624,1
11263,4428,1
11264,24458,2
11265,23552,6 7
11266,18212,6 4
11267,28129,8
11268,18737,6 7
11269,22595,0
11270,144,6 4
11271,26415,3
11272,24843,1 4
11273,422,6 4
11274,8726,6 5 4
11275,3276,7
11276,4028,8 3
11277,28253,2
11278,25922,4
11279,2793,0
11280,17139,9
11281,1272,9
11282,22585,9 4
11283,23293,8
11284,7526,2 4
11285,9526,7
11286,11511,4
11287,16648,1
11288,25828,5
11289,5707,3 2
11290,17846,4 7
11291,599,3
11292,4559,1 4
11293,26436,8 4
11294,6734,6 4
11295,21434,2
11296,7766,7
11297,23353,6 2 4
11298,26435,9 4
11299,15388,6 3
11300,10771,4
11301,30890,5 4
11302,20176,0
11303,22789,9
11304,27105,1
11305,6966,6 1
11306,14939,4 7
11307,21299,1
11308,19506,6 4
11309,13305,6 1 4
11310,9703,7
11311,24953,4
11312,15670,1
11313,15445,4
11314,23412,4 7
11315,26034,6
11316,11904,3 4
11317,9923,6
11318,2051,0 2 4
11319,21955,2 4 7
11320,711,1
11321,20765,1 4
11322,26167,6 3
11323,3955,4
11324,2935,6
11325,20640,9
11326,4440,8 4 7
11327,22685,4
11328,29202,6 4
11329,4083,6 5 7
11330,108,1
11331,29375,6 4
11332,10964,0 2
11333,19503,6 9
11334,27708,0
11335,15474,3
11336,18112,3
11337,971,3
11338,6689,6
11339,3530,4
11340,9898,6 4
11341,26690,4
11342,22559,5
11343,6732,6 3
11344,24128,0 4
11345,27683,6 4
11346,20609,1
11347,2468,0
11348,4718,6
11349,8806,7
11350,17189,9
11351,3008,6 4
11352,24104,4 7
11353,29308,8 4 7
11354,30008,0
11355,22279,9
11356,6312,0 4
11357,11016,6
11358,24059,5
11359,26723,6 9
11360,716,4
11361,3001,1
11362,25998,6 0
11363,25191,4
11364,10496,3
11365,13140,4
11366,20635,2 4
11367,20839,6
11368,11440,2
11369,22632,3 4 7
11370,28032,0
11371,9851,6
11372,30894,4
11373,16137,4
11374,30741,6 4
11375,23415,1 5 4
11376,17698,1
11377,5395,2 4
11378,27180,4 7
11379,15691,9 7
11380,10411,4 7
11381,9631,0
11382,3660,7
11383,26318,1 7
11384,21375,6
11385,18016,2 4
11386,27838,6
11387,13325,6 4
11388,27848,5
11389,14445,1
11390,13870,4
11391,30967,6 7
11392,18176,6 5 4
11393,764,6 2
11394,29659,6 4
11395,26218,4 7
11396,24625,6 4
11397,1585,6 3 7
11398,27111,0
11399,20924,4
11400,12050,6
11401,12378,9
11402,8959,6 4
11403,4209,6 3 2
11404,27688,6 1
11405,15662,9
11406,15573,6 2
11407,12435,1 4 7
11408,4104,9
11409,7365,4 7
11410,4077,4
11411,4238,6 2
11412,273,6 4
11413,12629,6
11414,8749,9
11415,21824,4
11416,4296,4
11417,24436,2
11418,17105,8 6 4
11419,10372,4
11420,23200,0 4
11421,28503,3 4
11422,9098,4
11423,12929,2
11424,11847,8 6
11425,6502,6 4
11426,24888,6
11427,29967,9
11428,29559,0
11429,8246,6 5
11430,22734,0
11431,8223,6 4
11432,3013,3
11433,16026,2
11434,27494,2
11435,5626,6
11436,20630,6
11437,28769,5
11438,12089,4
11439,11743,6
11440,16871,6 4 7
11441,20473,4
11442,8046,5
11443,2762,4
11444,7801,4
11445,15969,8 4 7
11446,25731,3 4 7
11447,24697,2
11448,17481,0
11449,24035,2
11450,20479,3
11451,14359,6
11452,18453,9 7
11453,1079,2 4
11454,24623,2 4
11455,7627,4
11456,6016,4
11457,16055,6 4
11458,6337,6 1 4
11459,2301,6 4 7
11460,8661,1 4
11461,30521,6 4
11462,21376,5
11463,4550,1
11464,117,2
11465,12888,6 4
11466,30905,3 4
11467,2877,6
11468,1302,3
11469,18644,3
11470,23527,7
11471,1830,6 2 4
11472,23490,2
11473,24780,7
11474,15675,4
11475,12528,6 9
11476,30198,7
11477,12190,5
11478,15646,4
11479,14147,3
11480,20894,6 7
11481,3289,0 5
11482,12842,3 1
11483,6236,4
11484,6719,0
11485,29929,8 4
11486,7584,5
11487,15375,6 4
11488,22625,8 6
11489,19297,8
11490,8250,4
11491,208,4 7
11492,2379,3 4
11493,30754,0
11494,20126,4
11495,11652,6
11496,2928,6 4
11497,9284,6 4
11498,20905,8 4
11499,18874,2 4
11500,10444,5
11501,16914,6 4
11502,1945,5 4
11503,6965,4 7
11504,5477,3 4
11505,12656,2
11506,15632,1 4
11507,26292,1
11508,15859,6 4
11509,27379,2
11510,943,6 2 4
11511,20487,8 6 7
11512,26106,8 4
11513,18989,4 7
11514,21758,6 0
11515,3478,4 7
11516,28311,4 7
11517,27461,6
11518,11181,5
11519,4561,6 4 7
11520,4562,8 6
11521,17391,4 7
11522,10939,6 4
11523,15708,4
11524,11201,5 4
11525,3968,7
11526,20148,6 1
11527,25580,1
11528,4663,2
11529,23711,9
11530,15215,6 7
11531,4954,6
11532,21398,6
11533,17697,4
11534,1244,8 4
11535,18153,7
11536,20037,6 4
11537,17205,4
11538,23323,0
11539,26839,7
11540,4747,0 2
11541,15364,4
11542,14949,6 7
11543,28926,4 7
11544,21804,6 4
11545,14721,1 4
11546,23687,6 4
11547,7093,6 4
11548,22929,0
11549,24520,4 7
11550,25211,6 3 4
11551,30400,4
11552,10185,3 4
11553,7047,6 5
11554,1132,0
11555,25061,6
11556,3800,6
11557,29744,2
11558,25763,7
11559,3332,8
11560,3254,6
11561,4014,6 4
11562,12848,6
11563,18136,6 4
11564,25940,0
11565,17476,4 7
11566,11377,5
11567,1303,3 2 4
11568,1469,6 4
11569,5647,4 7
11570,2725,6
11571,12175,7
11572,13278,0 2 4
11573,7894,6 2 4
11574,7218,4
11575,27623,6 4
11576,1763,0
11577,13666,4
11578,13824,4
11579,28850,0
11580,27801,6 4 7
11581,2159,2
11582,2936,6 4
11583,3491,4
11584,13092,6
11585,12023,0
11586,10179,0 4
11587,3790,6 4
11588,5521,8
11589,25065,1
11590,23692,4
11591,14797,3
11592,425,4
11593,2729,0
11594,26933,0
11595,26000,0
11596,9801,6 7
11597,7362,6 1
11598,24681,1
11599,12503,0 4
11600,20269,3
11601,23121,4
11602,6821,9
11603,12006,6 4
11604,5167,2 4
11605,16193,8 6 2 4
11606,432,3
11607,1185,4
11608,18421,6
11609,20523,6 4
11610,4904,3 2 4
11611,3017,6
11612,7180,6 2 4
11613,27558,1
11614,16426,4
11615,20032,2 4
11616,30224,4
11617,25300,1
11618,26083,8 4
11619,18538,1 4
11620,28878,8 4
11621,26558,6 4
11622,12271,0
11623,13194,4
11624,25707,4
11625,26022,8
11626,13889,7
11627,2594,4
11628,11957,7
11629,16557,4
11630,12836,6 1
11631,8357,6 0 4
11632,15385,6
11633,3129,3
11634,6590,1
11635,15990,4 7
11636,14291,3 4
11637,26165,0 4
11638,12398,6 3
11639,7815,0
11640,22201,4
11641,29602,5 4
11642,12709,1
11643,9937,8 7
11644,29875,4 7
11645,13268,6 7
11646,17728,4
11647,23780,6 3 4
11648,17883,6 2 4
11649,6702,8 6 7
11650,16609,6 5
11651,29859,6 4
11652,28993,6 4
11653,11850,0
11654,15316,2 4
11655,39,6
11656,9846,4
11657,671,1 4
11658,10192,4
11659,26070,4
11660,21103,6 4
11661,15666,0
11662,8677,5 4
11663,9359,2 7
11664,23114,6 5 4
11665,12487,9 7
11666,14594,0
11667,4237,6 2
11668,961,6 2
11669,14724,2 4
11670,14885,7
11671,19231,6 4
11672,14113,6 2
11673,18814,6 4
11674,14583,8 4
11675,15663,4
11676,4244,2 4
11677,19244,3
11678,5975,4
11679,2043,6 4
11680,7221,0 9
11681,13837,7
11682,30867,4 7
11683,23610,6 4
11684,29394,1
11685,29397,0
11686,3416,6
11687,29189,6
11688,30885,9
11689,16603,6 4
11690,23273,4 7
11691,29062,3
11692,942,3 2 4
11693,7659,4
11694,12104,7
11695,5464,6 7
11696,10631,0 4
11697,13999,0
11698,26068,0 4 7
11699,2405,2
11700,13690,4
11701,3073,3 4
11702,5956,4
11703,27802,4 7
11704,23022,3 4
11705,26161,4
11706,21413,1
11707,25621,4
11708,7411,5
11709,18249,4
11710,1471,6
11711,22087,0
11712,18813,3 4
11713,19501,9
11714,1444,4
11715,25616,2 4
11716,7828,1
11717,12519,6 4
11718,28223,6 3 4
11719,11696,2
11720,27014,9
11721,11609,6 4
11722,22671,6 4
11723,7058,6 4
11724,8072,4
11725,30480,1
11726,17749,4
11727,15676,5
11728,8976,7
11729,3670,2 4
11730,14727,1
11731,27178,4
11732,1319,4 7
11733,14128,8 4
11734,5849,3 4
11735,6587,6 4
11736,24009,6
11737,9325,9
11738,24821,3
11739,27375,6 5
11740,19714,3
11741,4650,4
11742,15933,9 7
11743,26774,6 4
11744,5025,4
11745,7444,6 5
11746,30698,6
11747,21053,6 1
11748,28950,3
11749,27508,1 4
11750,15108,0 4
11751,4048,0
11752,17894,6 1 4
11753,10748,4
11754,16711,6 4
11755,10847,3 4
11756,14576,8 4
11757,9286,2 4
11758,29888,6 3
11759,25111,6 4
11760,23116,5 4
11761,28607,6 0 4
11762,27333,2 4
11763,13078,2 4
11764,21636,6 2
11765,17493,9
11766,6671,8
11767,29453,9
11768,25066,0
11769,3737,2
11770,21878,6 9
11771,28862,5
11772,14816,6
11773,16088,9
11774,4353,6 4 7
11775,20780,6
11776,12507,6 5 4
11777,15120,5
11778,16701,6 2 4
11779,29211,0 4
11780,27226,4
11781,24795,5 4
11782,18246,5 4
11783,15058,0
11784,7957,6
11785,8845,1
11786,29163,6 4
11787,17756,6 7
11788,4495,0
11789,22550,6
11790,2814,6 7
11791,13459,5 4
11792,9300,2
11793,10249,2
11794,9336,1
11795,4584,2
11796,10066,6
11797,12080,3 4
11798,28669,2
11799,19103,8 6
11800,11998,4 7
11801,841,0
11802,25789,6 5 4
11803,7254,0
11804,3267,9
11805,22521,3 4 7
11806,26098,5 4
11807,14691,6 2
11808,19194,4
11809,9322,1 4
11810,25626,6 2 4
11811,5377,4
11812,30722,6
11813,16517,6 3
11814,17849,7
11815,8555,4 7
11816,14209,3 2 4
11817,29860,6 4
11818,6455,5
11819,4656,5
11820,26422,4
11821,30842,9
11822,14193,0
11823,5964,3 9 7
11824,2114,0 4
11825,20777,5
11826,29558,6 4
11827,27849,0
11828,5879,0
11829,24356,6 3
11830,19972,2
11831,18921,5 4
11832,28342,6 4
11833,7603,9
11834,12499,5 4
11835,10471,2
11836,26180,3
11837,29208,2 4
11838,25310,5
11839,5284,6
11840,30303,8
11841,24346,0
11842,26424,1 4
11843,3874,1
11844,24909,8 4
11845,16842,4
11846,11275,1
11847,24434,6 3 4
11848,20513,6 4
11849,25786,0
11850,15167,6 4 7
11851,26790,7
11852,17322,1 4
11853,26842,4
11854,4981,2 4
11855,20425,6 4
11856,19247,8 6
11857,6063,5 4
11858,17662,4
11859,23798,3
11860,13602,4
11861,8768,6
11862,23845,4
11863,22629,6
11864,8367,5 4
11865,13965,2 4
11866,11320,2 4
11867,4716,3 2
11868,26079,6 4
11869,20327,4
11870,26974,6 4
11871,30253,0 7
11872,20408,0
11873,20496,6 4 7
11874,11387,0 4
11875,21457,6 2 4
11876,3580,7
11877,11876,3
11878,29598,3
11879,12481,9
11880,24221,0
11881,24229,9
11882,16511,1 2
11883,19457,6 2
11884,3618,2
11885,13373,6
11886,24601,0
11887,9207,6
11888,13905,6 4
11889,10468,3
11890,24275,0
11891,30616,6 4
11892,7779,0
11893,25695,8 6
11894,8883,1
11895,16108,7
11896,725,7
11897,18552,1
11898,17363,8
11899,28778,3 1
11900,7304,6 4
11901,22001,1
11902,12037,3
11903,22250,6 5 4
11904,26166,6 4
11905,18248,1
11906,6585,8 4
11907,13709,6
11908,14002,4
11909,13512,4
11910,6865,4
11911,11493,6 5
11912,30281,0 4
11913,29737,4
11914,30389,4 7
11915,25934,7
11916,21373,0 4
11917,7626,6 1
11918,19588,2 4
11919,5896,4
11920,19966,6 3
11921,14905,9 2 4
11922,20198,7
11923,29688,1
11924,19096,4
11925,4788,2
11926,27652,6 2 4
11927,16016,6 1
11928,14610,4
11929,14124,7
11930,14421,2
11931,542,2 4
11932,347,4
11933,30277,6 0
11934,17824,4
11935,6876,6 4
11936,552,6 7
11937,25738,7
11938,23973,5
11939,11640,7
11940,29378,6 4
11941,12894,3 7
11942,21437,3 4
11943,13226,6 4 7
11944,10124,6 7
11945,17071,4
11946,8634,4
11947,5570,4
11948,3466,1 4
11949,13705,6 9
11950,23560,3
11951,15428,9
11952,30523,6
11953,27057,6
11954,4208,0
11955,12444,6 1 4
11956,1216,3 4
11957,19643,6 4
11958,12224,6 4
11959,14568,5
11960,22466,3 1
11961,5202,7
11962,31052,7
11963,1081,6
11964,29431,6 9 5 7
11965,14923,4
11966,1223,6 4
11967,2496,6 2 4
11968,30231,0
11969,26026,4
11970,506,4 7
11971,18791,2
11972,7506,1
11973,16049,6
11974,2767,0
11975,2749,3 4
11976,28497,3 4
11977,22575,8 6
11978,28306,1
11979,19439,2 4
11980,2397,9
11981,24492,0
11982,667,2
11983,14449,8 2
11984,30988,2 4
11985,8598,4
11986,7969,4 7
11987,17539,6 1 4
11988,10837,1 4
11989,24915,6 4
11990,857,4
11991,25652,2 4
11992,2123,6
11993,10029,3 4
11994,24590,4
11995,23019,6 4
11996,12171,5
11997,22361,6
11998,12635,0
11999,19203,1
12000,21616,8 4
12001,2813,0
12002,27739,4
12003,19822,8
12004,27891,8
12005,25290,7
12006,29100,2 4
12007,16371,4
12008,18389,0
12009,15477,3 4
12010,25337,3
12011,21989,8 6
12012,22172,0
12013,8604,0
12014,21327,3 5
12015,6874,5
12016,5938,3
12017,19928,4
12018,1308,9
12019,5544,1 4 7
12020,10883,0 5
12021,21244,9 4
12022,25244,4
12023,12086,8 6
12024,25321,2
12025,8625,6
12026,9580,0
12027,15904,3
12028,11314,5
12029,10362,3
12030,24040,1
12031,20764,4 7
12032,1593,3 4
12033,5112,6
12034,12749,6 4
12035,27984,9
12036,18120,2 4
12037,23262,1
12038,19215,0
12039,19589,6 9
12040,4806,9
12041,14344,6
12042,7302,6
12043,8684,0
12044,22235,6 1
12045,21405,1 4
12046,12926,7
12047,28824,6
12048,27142,4
12049,26213,2
12050,11614,3 4
12051,23967,4
12052,14513,8 3
12053,20762,4
12054,21648,9
12055,23843,9 4
12056,27578,3 1
12057,11679,6 4
12058,346,4 7
12059,10475,6 7
12060,22406,3 2
12061,25914,2
12062,15825,3
12063,22859,0
12064,8301,6 9
12065,20181,3 4
12066,16619,1 4
12067,22030,2 4
12068,19739,1 4
12069,14812,8 4
12070,25167,4
12071,1661,3 4
12072,5651,6 5 4
12073,8819,6 7
12074,16757,6 4
12075,19813,1
12076,1105,6 3 4
12077,29156,2 4
12078,25463,2 7
12079,26649,4
12080,7292,8 4
12081,7125,3
12082,10845,6 4 7
12083,4607,4
12084,12856,3
12085,21344,1 4
12086,29174,0 4
12087,18262,2
12088,8529,6 2
12089,5028,6 3 4
12090,3456,1
12091,29340,6 1
12092,891,6 4
12093,5684,6 4
12094,5618,5
12095,10035,6 4
12096,4801,6 4
12097,28152,5
12098,18722,0
12099,20268,2 4
12100,15807,6 2
12101,28067,9
12102,8930,6 2 4
12103,25900,7
12104,28167,4
12105,14104,6 4
12106,20203,6 1
12107,25263,0 4
12108,18033,6 5
12109,27813,6 4
12110,27863,2
12111,1639,7
12112,23468,2
12113,30641,7
12114,244,6 2 4
12115,17793,6 4
12116,22411,5 4
12117,2994,4
12118,1349,6
12119,26582,1
12120,25208,4
12121,13641,4
12122,6430,2 4
12123,16828,4
12124,18097,6 4
12125,17645,6 4 7
12126,5711,1
12127,15244,3
12128,16263,6
12129,1814,2 4
12130,13386,6 5
12131,10200,6 4
12132,14256,6 4
12133,13863,3
12134,14164,4
12135,1495,6 4
12136,3108,4
12137,15064,6
12138,7050,9 4
12139,1691,6 4
12140,30384,6 7
12141,21546,4 7
12142,18595,6 4
12143,4614,7
12144,3885,3
12145,13811,6 4
12146,2703,0 4
12147,1671,6
12148,27218,2 4
12149,3749,0 4
12150,217,7
12151,25299,0
12152,13408,3 4
12153,24006,5 4
12154,24314,4
12155,19898,6 9 7
12156,11242,0
12157,6927,8
12158,24427,4
12159,3371,0 9
12160,30550,6
12161,24378,4
12162,2965,7
12163,9335,1
12164,4579,6
12165,8534,6 5
12166,14845,6 4
12167,16564,4
12168,9823,8
12169,2088,4
12170,5178,6 2
12171,8007,0
12172,21692,2
12173,318,8 4
12174,14817,6 5
12175,30219,6 2
12176,10652,9
12177,11648,8
12178,24944,4
12179,1003,6 3
12180,1878,6 4
12181,6132,4
12182,10712,4
12183,17222,4
12184,10068,6 2 7
12185,23723,2
12186,10178,3
12187,23436,6 0 4
12188,26486,9
12189,5994,3 2
12190,10863,9
12191,1315,6 2 4
12192,18133,6 4 7
12193,597,2 4
12194,22416,0
12195,20419,4
12196,29618,2
12197,6994,6 9
12198,16076,6 4
12199,25222,6 9
12200,2790,4 7
12201,17985,8 6
12202,7763,6 4
12203,15080,5 4
12204,15071,3
12205,23571,6
12206,29588,6 4
12207,28217,2 4
12208,23865,0
12209,5453,4
12210,7635,3
12211,23876,2 4
12212,9725,1
12213,162,1
12214,13647,4
12215,16874,3 4
12216,733,2 4
12217,1600,6 5
12218,12352,6
12219,16459,6 9
12220,26104,8
12221,20655,0 2
12222,23922,1
12223,23246,0 4
12224,260,4
12225,30208,6 7
12226,24674,6 1 4 7
12227,9458,2 4
12228,6581,3
12229,7353,8 6 4
12230,6445,4 7
12231,30792,4
12232,28622,3
12233,26298,3
12234,20354,0
12235,14373,6 5 4
12236,7982,4
12237,8891,3
12238,6566,2 4
12239,13856,7
12240,20626,0
12241,17671,2 4
12242,2824,1
12243,20726,4
12244,18373,1
12245,5418,4
12246,21246,7
12247,15794,2 4
12248,22143,5
12249,26632,6 4
12250,8870,1
12251,30836,5
12252,22459,7
12253,13434,4
12254,6863,3
12255,29458,4
12256,19089,4
12257,2317,5
12258,21880,6 2
12259,2242,2 4
12260,24838,2
12261,30704,6
12262,30127,9
12263,18070,6 7
12264,1141,4
12265,9810,4
12266,10015,6 4
12267,15118,6 4
12268,13840,6 4
12269,8797,8 6
12270,27478,3
12271,28283,5
12272,7983,0
12273,21776,9
12274,6429,6
12275,26321,6 3 4
12276,15133,7
12277,21005,1 4
12278,23713,7
12279,3033,6 2 4
12280,1679,6 4
12281,27699,4
12282,6828,3 4
12283,5054,6 5 4
12284,2986,9
12285,6185,4
12286,6172,9
12287,28699,6 1 2
12288,14133,9 4
12289,25883,6 4
12290,28508,6
12291,6849,6 3
12292,27252,3
12293,13976,8
12294,22971,5
12295,10277,0
12296,13683,6
12297,16258,6 4
12298,11991,6 4
12299,1752,2 4
12300,16555,4 7
12301,4876,6
12302,797,4
12303,1437,6 7
12304,7309,6
12305,6122,0
12306,9775,7
12307,1715,8
12308,21701,4
12309,15029,4 7
12310,29873,6 4
12311,20672,6
12312,20297,6 1
12313,11898,6 4
12314,27850,6
12315,17380,1 4
12316,26190,4
12317,4330,4 7
12318,18101,6 9
12319,16559,6 4
12320,15906,1
12321,20068,8 4
12322,2049,2 4
12323,28825,6 9 7
12324,19828,1 4
12325,463,3
12326,27982,0
12327,4910,0 9
12328,20104,0
12329,3382,0
12330,7777,3 4
12331,1392,5 4
12332,7792,6
12333,24335,3 4
12334,14558,5
12335,11051,6 4 7
12336,24671,1
12337,21101,6 2
12338,30620,4
12339,22211,5
12340,9551,3 4 7
12341,15784,2 4
12342,4557,2 4
12343,30822,6 2
12344,22377,7
12345,28683,0
12346,20182,6 4
12347,14152,1 4
12348,13098,6 4
12349,11306,3
12350,24420,6
12351,18799,6 3 4 7
12352,28496,0
12353,12721,7
12354,3628,0
12355,12363,6 2
12356,17705,8 4
12357,27735,3 4
12358,6988,4
12359,12807,0 4
12360,1891,2 4
12361,19422,4
12362,25029,8 4
12363,19464,0 9
12364,5837,3 4
12365,28795,6 9
12366,2717,3 4
12367,20612,3 4
12368,21054,4
12369,21295,1
12370,5179,1
12371,29794,7
12372,16110,3 4
12373,29843,1
12374,13086,6 2 4 7
12375,27401,3
12376,2653,4
12377,8442,4
12378,10408,6 0 4
12379,28809,6 2 4
12380,17443,6
12381,13960,6
12382,28411,4
12383,20660,6 3
12384,24996,1 4
12385,26296,4 7
12386,9264,8 0
12387,29804,0 2 4
12388,24271,2 4
12389,25829,4
12390,25440,6 7
12391,27846,3
12392,12710,6 9
12393,16796,4
12394,7925,6 4
12395,22241,2 4
12396,24767,6
12397,25588,2 4
12398,7950,2
12399,15776,3 2 4
12400,24175,4
12401,20460,6
